age,job,marital,education,default,balance,housing,loan,contact,month,campaign,pdays,previous,poutcome,outcome,day_of_week,log_duration
5,admin.,single,secondary,False,247,False,True,unknown,6,6,0,0,unknown,False,2,4.189654742026425
1,blue-collar,married,primary,False,258,True,False,unknown,5,1,0,0,unknown,False,5,4.867534450455582
2,management,married,tertiary,False,595,True,False,cellular,11,1,0,0,unknown,False,6,4.248495242049359
4,blue-collar,divorced,secondary,True,259,False,False,unknown,5,2,0,0,unknown,False,2,5.645446897643238
4,self-employed,married,secondary,False,2408,False,False,telephone,4,2,140,1,failure,False,0,5.7899601708972535
4,management,married,tertiary,False,1356,True,False,cellular,8,2,93,2,failure,False,6,5.983936280687191
4,admin.,married,secondary,False,292,True,False,unknown,5,9,0,0,unknown,False,0,5.429345628954441
1,management,single,tertiary,False,2384,True,False,cellular,4,2,0,0,unknown,False,5,6.410174881966167
1,technician,single,secondary,False,307,True,False,cellular,2,1,0,0,unknown,False,5,5.375278407684165
3,admin.,married,secondary,False,292,True,True,cellular,7,6,0,0,unknown,False,6,5.099866427824199
3,blue-collar,married,primary,False,3131,True,False,unknown,6,3,0,0,unknown,False,6,6.089044875446846
1,technician,married,secondary,False,0,False,False,unknown,5,2,0,0,unknown,False,5,3.4965075614664802
2,management,single,tertiary,False,2258,True,False,cellular,7,2,0,0,unknown,False,1,5.541263545158426
4,management,married,tertiary,False,1348,False,True,cellular,7,3,0,0,unknown,False,1,4.787491742782046
3,blue-collar,married,secondary,False,741,True,False,cellular,4,1,0,0,unknown,False,0,5.424950017481403
2,management,married,tertiary,False,0,False,False,cellular,4,1,0,0,unknown,False,6,5.170483995038151
4,management,single,tertiary,False,741,False,False,cellular,8,2,0,0,unknown,False,1,4.143134726391533
1,admin.,married,secondary,False,521,True,False,cellular,11,1,0,0,unknown,False,0,6.473890696352274
3,entrepreneur,married,primary,False,5315,True,True,cellular,5,2,0,0,unknown,False,1,5.568344503761097
4,management,married,secondary,False,1660,False,False,cellular,11,3,0,0,unknown,False,1,5.820082930352362
3,self-employed,married,unknown,False,163,True,False,cellular,8,1,100,3,success,False,6,3.784189633918261
2,entrepreneur,married,secondary,False,1163,True,False,unknown,5,1,0,0,unknown,False,6,5.648974238161206
2,technician,single,tertiary,False,122,False,False,unknown,5,5,0,0,unknown,False,6,4.290459441148391
0,student,single,unknown,False,1,False,False,telephone,6,4,0,0,unknown,False,4,5.572154032177765
6,retired,married,primary,False,493,False,False,cellular,10,1,182,1,failure,False,1,6.432940092739179
4,management,married,unknown,False,0,False,False,cellular,11,2,0,0,unknown,False,0,4.59511985013459
2,management,single,unknown,False,715,True,False,cellular,4,1,132,3,failure,False,0,6.85751406254539
1,technician,single,tertiary,False,558,True,False,cellular,5,1,0,0,unknown,False,1,5.703782474656201
1,technician,married,tertiary,False,16992,True,False,unknown,5,1,0,0,unknown,False,1,4.060443010546419
2,management,married,tertiary,False,179,True,False,cellular,11,1,0,0,unknown,False,1,5.214935757608986
1,student,single,unknown,False,198,False,False,cellular,2,1,0,0,unknown,False,0,5.081404364984463
2,blue-collar,married,primary,False,152,True,False,cellular,4,2,0,0,unknown,False,1,5.529429087511423
2,blue-collar,married,primary,False,2805,True,False,cellular,5,6,353,23,failure,False,0,5.153291594497779
1,services,single,secondary,False,6332,True,False,telephone,5,1,343,4,failure,False,0,5.003946305945459
1,technician,married,secondary,False,2420,True,False,cellular,11,1,0,0,unknown,False,0,5.111987788356544
3,management,married,secondary,False,580,False,False,cellular,8,2,0,0,unknown,False,2,4.204692619390966
2,technician,divorced,secondary,False,259,False,False,cellular,8,2,0,0,unknown,False,5,5.755742213586912
2,services,married,secondary,False,-451,True,True,cellular,7,1,0,0,unknown,False,0,6.210600077024653
4,management,married,tertiary,False,261,False,False,cellular,8,2,0,0,unknown,False,6,4.605170185988092
4,entrepreneur,married,tertiary,False,323,True,True,cellular,5,1,0,0,unknown,False,6,5.298317366548036
4,entrepreneur,single,tertiary,False,0,False,False,cellular,1,1,0,0,unknown,False,1,6.466144724237619
5,retired,married,secondary,False,235,False,False,cellular,8,4,0,0,unknown,False,0,4.477336814478207
2,blue-collar,married,primary,False,526,True,False,cellular,2,2,0,0,unknown,False,4,6.81783057145415
2,blue-collar,married,primary,False,4366,True,False,unknown,5,3,0,0,unknown,False,0,5.153291594497779
1,technician,married,tertiary,False,0,True,True,unknown,5,2,0,0,unknown,False,6,5.099866427824199
1,student,married,secondary,False,833,True,False,telephone,11,5,164,3,other,False,4,5.424950017481403
5,retired,married,primary,True,-13,False,False,cellular,8,1,0,0,unknown,False,5,4.343805421853684
4,management,divorced,tertiary,False,405,False,False,cellular,4,6,0,0,unknown,False,0,4.406719247264253
2,blue-collar,married,primary,False,3517,True,False,unknown,5,1,0,0,unknown,False,2,6.09807428216624
1,services,married,secondary,False,699,True,False,unknown,5,1,0,0,unknown,False,1,6.298949246855942
2,blue-collar,married,primary,False,943,True,False,unknown,5,3,0,0,unknown,False,1,5.488937726156687
3,blue-collar,married,primary,False,794,True,False,cellular,5,3,0,0,unknown,False,6,3.6375861597263857
2,blue-collar,married,primary,False,503,True,False,unknown,5,2,0,0,unknown,False,5,4.787491742782046
3,management,married,tertiary,False,-700,True,False,unknown,5,1,0,0,unknown,False,0,4.700480365792417
1,management,married,tertiary,False,644,False,False,cellular,8,2,0,0,unknown,False,5,4.59511985013459
1,services,single,secondary,False,335,False,False,telephone,1,2,0,0,unknown,False,0,5.973809611869261
1,technician,single,secondary,False,719,True,False,unknown,5,6,0,0,unknown,False,0,4.3694478524670215
2,management,married,tertiary,False,-195,False,True,cellular,11,1,0,0,unknown,False,1,4.718498871295094
4,technician,divorced,secondary,False,972,False,False,cellular,11,3,175,2,failure,False,4,4.6443908991413725
4,blue-collar,married,primary,False,5050,False,True,unknown,6,7,0,0,unknown,False,5,4.31748811353631
3,blue-collar,married,primary,False,232,False,True,cellular,5,1,0,0,unknown,False,1,3.8066624897703196
3,services,married,primary,False,2406,True,True,cellular,4,2,0,0,unknown,False,4,4.68213122712422
3,entrepreneur,married,secondary,False,324,True,False,cellular,7,3,0,0,unknown,False,6,6.269096283706261
2,blue-collar,married,secondary,False,168,True,False,cellular,4,2,0,0,unknown,False,1,5.583496308781699
5,retired,married,secondary,False,374,False,False,cellular,8,2,0,0,unknown,False,2,5.605802066295998
1,services,single,secondary,False,658,False,False,cellular,5,1,0,0,unknown,False,1,4.605170185988092
0,admin.,single,secondary,False,-1,True,False,unknown,5,1,0,0,unknown,False,2,4.912654885736052
1,self-employed,single,secondary,False,280,False,False,telephone,5,3,0,0,unknown,False,5,4.5217885770490405
4,admin.,divorced,unknown,False,0,False,False,cellular,8,4,0,0,unknown,False,6,5.123963979403259
4,self-employed,married,primary,False,0,False,False,cellular,8,4,0,0,unknown,False,2,4.8283137373023015
2,admin.,married,secondary,False,2064,True,False,unknown,5,2,0,0,unknown,False,5,5.10594547390058
1,blue-collar,married,secondary,False,128,True,False,unknown,5,1,0,0,unknown,False,0,5.60947179518496
4,blue-collar,married,primary,False,0,True,False,cellular,7,1,0,0,unknown,False,1,4.406719247264253
1,technician,single,secondary,False,863,True,False,cellular,2,1,263,5,success,False,5,4.983606621708336
4,admin.,married,secondary,False,50,False,False,cellular,8,2,0,0,unknown,False,6,5.181783550292085
1,services,single,secondary,False,187,True,False,cellular,4,3,326,1,failure,False,4,5.123963979403259
3,blue-collar,married,secondary,True,-614,True,False,unknown,5,2,0,0,unknown,False,5,4.770684624465665
3,technician,married,tertiary,False,841,True,False,unknown,5,1,0,0,unknown,False,6,5.062595033026967
3,services,divorced,secondary,False,206,True,False,cellular,5,1,365,1,failure,False,0,4.356708826689592
4,blue-collar,married,secondary,False,984,True,False,telephone,4,4,0,0,unknown,False,5,5.8664680569332965
2,technician,single,secondary,False,201,False,True,unknown,6,4,0,0,unknown,False,2,4.997212273764115
2,technician,married,tertiary,False,585,True,False,telephone,4,1,0,0,unknown,False,4,4.0943445622221
1,management,single,tertiary,False,8514,False,False,cellular,8,1,0,0,unknown,False,0,4.875197323201151
1,admin.,married,secondary,False,728,True,True,cellular,5,1,352,4,failure,False,1,5.0238805208462765
5,entrepreneur,divorced,secondary,False,80,True,False,unknown,5,1,0,0,unknown,False,1,5.983936280687191
2,technician,married,secondary,False,1246,False,False,unknown,5,3,0,0,unknown,False,0,4.477336814478207
5,services,married,secondary,False,818,False,False,cellular,8,1,0,0,unknown,False,2,5.645446897643238
2,admin.,single,unknown,False,1815,False,False,unknown,6,1,0,0,unknown,False,1,5.958424693029782
3,technician,married,secondary,False,0,False,False,cellular,7,2,0,0,unknown,False,0,5.860786223465865
3,services,divorced,secondary,False,210,False,True,unknown,5,2,0,0,unknown,False,5,4.709530201312334
1,services,married,secondary,False,71,True,False,cellular,7,2,0,0,unknown,False,1,6.606650186198215
4,blue-collar,married,primary,False,1869,False,False,unknown,6,3,0,0,unknown,False,6,3.4011973816621555
5,admin.,married,primary,False,1040,False,False,telephone,7,1,0,0,unknown,False,1,6.597145701886651
1,admin.,married,secondary,False,920,False,False,cellular,8,1,105,1,success,False,0,4.709530201312334
3,blue-collar,married,secondary,False,668,True,False,cellular,5,6,354,2,success,False,4,5.438079308923196
3,management,divorced,tertiary,False,36,False,False,cellular,2,1,193,1,failure,False,1,4.110873864173311
3,housemaid,married,primary,True,-972,True,True,unknown,5,2,0,0,unknown,False,2,4.736198448394496
1,admin.,single,secondary,False,382,True,False,unknown,5,1,0,0,unknown,False,5,6.131226489483141
1,admin.,married,secondary,False,-170,True,True,unknown,5,1,0,0,unknown,False,5,4.867534450455582
3,management,married,unknown,False,5172,True,False,unknown,5,3,0,0,unknown,False,1,4.04305126783455
4,technician,single,tertiary,False,1,False,False,cellular,8,1,0,0,unknown,False,1,5.247024072160486
3,blue-collar,married,secondary,False,922,True,False,telephone,11,2,0,0,unknown,False,6,5.69035945432406
2,management,married,tertiary,False,3016,True,False,cellular,7,3,0,0,unknown,False,5,4.382026634673881
3,blue-collar,married,primary,False,0,True,False,cellular,7,2,0,0,unknown,False,0,4.418840607796598
2,management,married,tertiary,False,1101,True,False,telephone,11,1,0,0,unknown,False,4,3.7612001156935624
3,management,divorced,tertiary,False,3578,False,False,cellular,1,2,0,0,unknown,False,0,5.929589143389895
2,blue-collar,married,primary,False,0,True,True,unknown,5,1,0,0,unknown,False,6,5.472270673671475
3,blue-collar,married,secondary,False,0,True,False,cellular,7,1,0,0,unknown,False,5,4.499809670330265
1,blue-collar,married,secondary,False,-190,True,True,cellular,5,3,0,0,unknown,False,1,5.700443573390687
5,self-employed,married,tertiary,False,185,False,False,cellular,2,1,0,0,unknown,False,6,5.645446897643238
1,management,single,tertiary,False,156,True,False,unknown,6,9,0,0,unknown,False,5,5.159055299214529
2,blue-collar,married,secondary,False,503,True,True,unknown,5,2,0,0,unknown,False,2,4.04305126783455
5,retired,married,secondary,False,485,False,False,cellular,2,2,187,2,failure,False,4,4.3694478524670215
4,technician,divorced,secondary,False,392,True,False,cellular,1,1,245,1,failure,False,6,4.248495242049359
2,blue-collar,married,secondary,False,625,False,False,cellular,5,1,0,0,unknown,False,6,5.58724865840025
4,services,married,primary,False,468,False,False,cellular,8,2,0,0,unknown,False,6,6.410174881966167
2,management,married,secondary,False,280,True,False,cellular,6,1,95,2,success,False,5,4.477336814478207
2,services,married,secondary,False,181,True,False,unknown,5,1,0,0,unknown,False,2,5.91350300563827
5,admin.,married,unknown,False,1401,False,False,cellular,8,22,0,0,unknown,False,1,4.51085950651685
2,management,married,unknown,False,1349,True,False,unknown,5,1,0,0,unknown,False,6,4.605170185988092
4,services,married,primary,False,5737,True,False,unknown,5,2,0,0,unknown,False,1,6.0330862217988015
2,management,married,tertiary,False,1187,True,True,cellular,2,1,0,0,unknown,False,4,5.056245805348308
1,admin.,married,secondary,False,5231,False,True,cellular,7,2,0,0,unknown,False,1,5.402677381872279
2,admin.,married,secondary,False,3185,True,False,unknown,5,1,0,0,unknown,False,6,6.253828811575473
5,management,married,tertiary,False,3228,False,False,cellular,8,2,0,0,unknown,False,6,4.060443010546419
1,services,married,secondary,False,80,True,False,unknown,5,2,0,0,unknown,False,1,5.220355825078324
4,blue-collar,divorced,primary,False,2800,False,False,unknown,6,1,0,0,unknown,False,1,5.003946305945459
1,technician,single,tertiary,False,10,False,False,cellular,8,8,0,0,unknown,False,6,5.62040086571715
4,blue-collar,married,secondary,False,331,False,False,cellular,8,4,0,0,unknown,False,2,4.430816798843313
2,entrepreneur,married,secondary,False,223,False,True,cellular,8,6,0,0,unknown,False,5,4.634728988229636
1,blue-collar,married,primary,False,0,False,False,cellular,5,1,0,0,unknown,False,1,5.159055299214529
2,admin.,married,tertiary,False,35,True,False,cellular,10,1,69,2,failure,False,0,4.330733340286331
0,admin.,married,secondary,False,299,True,False,unknown,6,1,0,0,unknown,False,1,4.6443908991413725
2,blue-collar,married,primary,False,240,True,False,cellular,5,1,370,2,other,False,4,5.556828061699537
5,management,married,unknown,False,3534,False,False,cellular,11,4,0,0,unknown,False,2,5.375278407684165
3,management,married,tertiary,False,223,False,False,cellular,8,6,0,0,unknown,False,0,4.5217885770490405
4,admin.,divorced,secondary,False,-194,True,False,cellular,4,2,0,0,unknown,False,4,5.472270673671475
2,technician,divorced,secondary,False,1545,False,True,cellular,8,2,0,0,unknown,False,0,5.209486152841421
2,technician,single,secondary,False,440,True,False,cellular,5,2,345,2,failure,False,6,6.09807428216624
5,management,married,primary,False,2538,False,True,telephone,7,2,0,0,unknown,False,1,6.184148890937483
4,services,married,unknown,False,337,True,False,unknown,5,3,0,0,unknown,False,5,4.442651256490317
5,retired,married,unknown,False,-492,False,True,unknown,7,1,0,0,unknown,False,2,5.808142489980444
1,technician,single,tertiary,False,53,False,False,cellular,1,2,0,0,unknown,False,6,4.574710978503383
1,student,single,secondary,False,91,False,False,telephone,12,6,95,37,other,False,1,5.056245805348308
3,blue-collar,single,primary,False,316,False,False,unknown,6,2,0,0,unknown,False,1,6.327936783729195
1,management,single,unknown,False,3196,False,False,cellular,2,2,0,0,unknown,False,4,2.302585092994046
2,blue-collar,married,secondary,False,2697,True,False,cellular,4,1,0,0,unknown,False,4,6.063785208687608
1,student,single,tertiary,False,3,False,False,cellular,11,2,148,1,other,False,6,4.90527477843843
2,services,married,secondary,False,244,False,False,cellular,2,2,0,0,unknown,False,6,6.54534966033442
3,services,single,unknown,False,410,False,False,cellular,11,2,0,0,unknown,False,2,3.5263605246161616
2,admin.,married,secondary,False,159,False,False,cellular,11,1,0,0,unknown,False,0,5.176149732573829
1,management,married,tertiary,False,6432,True,False,cellular,11,2,119,3,other,False,2,5.327876168789581
2,blue-collar,married,secondary,False,-701,True,True,cellular,5,3,0,0,unknown,False,0,6.274762021241939
3,housemaid,single,primary,False,24,False,False,cellular,7,2,0,0,unknown,False,1,3.5553480614894135
1,management,married,tertiary,False,296,False,False,cellular,7,2,0,0,unknown,False,0,4.499809670330265
0,blue-collar,single,secondary,False,1,True,False,cellular,5,2,0,0,unknown,False,4,4.3694478524670215
2,technician,married,secondary,False,1965,True,False,unknown,6,1,0,0,unknown,False,5,4.174387269895637
1,technician,single,tertiary,False,501,False,True,telephone,1,4,0,0,unknown,False,1,5.91350300563827
4,blue-collar,married,secondary,False,3558,False,False,cellular,8,10,0,0,unknown,False,6,4.430816798843313
1,blue-collar,married,secondary,False,177,True,False,cellular,4,2,332,3,failure,False,0,4.127134385045092
4,technician,divorced,secondary,False,204,False,False,cellular,8,2,0,0,unknown,False,1,4.897839799950911
1,admin.,married,secondary,False,46,True,False,unknown,5,2,0,0,unknown,False,6,4.736198448394496
2,technician,divorced,secondary,False,2047,True,False,cellular,10,1,0,0,unknown,False,0,4.189654742026425
2,admin.,single,secondary,False,810,True,False,unknown,6,1,0,0,unknown,False,6,5.69035945432406
2,management,single,tertiary,False,1914,False,False,cellular,8,4,0,0,unknown,False,5,4.543294782270004
3,admin.,single,secondary,False,56831,False,False,unknown,5,1,0,0,unknown,False,1,5.493061443340548
3,admin.,single,secondary,False,386,False,False,cellular,10,1,92,4,success,False,4,5.488937726156687
3,admin.,married,primary,False,469,True,False,cellular,2,1,264,10,other,False,4,4.31748811353631
1,admin.,married,tertiary,False,69,False,True,cellular,5,2,0,0,unknown,False,4,4.343805421853684
4,entrepreneur,married,tertiary,False,-124,True,False,unknown,5,5,0,0,unknown,False,1,5.924255797414532
5,retired,married,primary,False,600,False,False,cellular,8,6,0,0,unknown,False,6,4.59511985013459
3,management,married,tertiary,False,3842,False,False,cellular,10,1,122,2,success,False,0,5.123963979403259
1,blue-collar,married,secondary,False,-720,True,True,unknown,5,2,0,0,unknown,False,1,4.718498871295094
2,blue-collar,single,secondary,False,1127,True,False,cellular,7,1,0,0,unknown,False,1,6.12029741895095
0,student,single,secondary,False,423,True,False,unknown,5,3,0,0,unknown,False,5,5.420534999272286
1,blue-collar,married,secondary,False,-59,False,True,cellular,7,3,0,0,unknown,False,6,5.0369526024136295
2,admin.,married,secondary,False,0,True,True,cellular,5,1,0,0,unknown,False,4,4.543294782270004
1,technician,married,tertiary,False,1489,True,False,unknown,5,1,0,0,unknown,False,0,6.063785208687608
3,self-employed,married,secondary,False,0,False,False,cellular,8,4,0,0,unknown,False,1,5.6240175061873385
3,management,married,tertiary,False,1451,True,False,cellular,2,7,80,15,failure,False,0,4.382026634673881
3,blue-collar,married,unknown,False,452,True,False,cellular,11,2,0,0,unknown,False,5,5.883322388488279
2,entrepreneur,married,secondary,False,283,True,False,unknown,5,2,0,0,unknown,False,5,4.836281906951478
3,management,single,tertiary,False,16,False,False,cellular,7,2,0,0,unknown,False,1,4.07753744390572
2,blue-collar,married,primary,False,973,True,True,unknown,5,1,0,0,unknown,False,2,5.680172609017068
2,blue-collar,married,secondary,False,1257,True,False,unknown,5,7,0,0,unknown,False,5,4.6913478822291435
3,technician,married,secondary,False,-1701,True,False,unknown,5,1,0,0,unknown,False,5,5.652489180268651
1,blue-collar,single,secondary,False,567,True,False,cellular,5,2,342,4,other,False,0,5.616771097666572
2,technician,married,tertiary,False,-1,False,False,cellular,8,4,0,0,unknown,False,2,5.236441962829949
1,blue-collar,married,secondary,False,3310,False,False,cellular,9,1,91,4,failure,False,5,5.905361848054571
1,blue-collar,married,primary,False,115,True,False,unknown,5,4,0,0,unknown,False,0,4.356708826689592
1,management,single,tertiary,False,321,False,False,cellular,8,2,0,0,unknown,False,2,5.424950017481403
3,admin.,married,secondary,False,71,False,False,unknown,5,5,0,0,unknown,False,0,5.19295685089021
3,unemployed,divorced,secondary,False,759,False,False,cellular,1,1,169,3,failure,False,6,4.574710978503383
1,management,married,tertiary,False,23,True,True,cellular,2,1,0,0,unknown,False,1,5.0106352940962555
1,technician,single,secondary,False,3297,False,False,cellular,8,2,0,0,unknown,False,5,4.59511985013459
3,housemaid,single,secondary,False,578,False,False,telephone,1,1,0,0,unknown,False,6,3.784189633918261
3,housemaid,married,primary,False,4279,True,False,cellular,7,1,0,0,unknown,False,6,4.584967478670572
1,blue-collar,single,secondary,False,234,True,False,cellular,5,1,345,1,other,False,1,4.9344739331306915
1,management,single,tertiary,False,1137,True,False,cellular,5,1,0,0,unknown,False,1,3.258096538021482
2,management,single,tertiary,False,8669,True,False,telephone,4,3,150,6,failure,False,4,1.6094379124341003
3,entrepreneur,married,primary,False,488,True,False,telephone,7,11,0,0,unknown,False,5,4.499809670330265
1,management,single,tertiary,False,1077,False,False,cellular,8,1,717,4,failure,False,6,5.298317366548036
1,technician,married,secondary,False,4790,True,False,cellular,4,1,272,2,failure,False,4,4.919980925828125
3,technician,married,secondary,False,256,True,False,unknown,5,4,0,0,unknown,False,1,5.0106352940962555
4,blue-collar,married,secondary,False,974,True,False,unknown,5,2,0,0,unknown,False,5,5.2832037287379885
0,technician,single,unknown,False,231,True,False,cellular,5,3,367,1,other,False,0,6.327936783729195
2,blue-collar,married,secondary,False,196,True,False,unknown,5,1,0,0,unknown,False,6,6.1903154058531475
2,admin.,single,secondary,False,2002,True,False,cellular,5,2,350,1,failure,False,1,5.147494476813453
4,services,married,tertiary,False,218,True,False,unknown,5,2,0,0,unknown,False,2,5.961005339623274
1,blue-collar,single,secondary,False,1011,True,False,cellular,4,3,0,0,unknown,False,4,5.318119993844216
4,retired,divorced,secondary,False,2761,False,False,cellular,7,1,0,0,unknown,False,0,6.647688373563329
2,services,divorced,primary,False,92,True,True,unknown,5,3,0,0,unknown,False,1,4.770684624465665
1,self-employed,married,tertiary,False,10005,True,False,cellular,4,3,271,2,failure,False,5,5.093750200806762
4,management,married,tertiary,False,1168,False,False,telephone,5,5,0,0,unknown,False,4,5.0106352940962555
1,services,single,secondary,False,168,True,False,cellular,5,1,0,0,unknown,False,0,4.852030263919617
1,technician,single,tertiary,False,1710,True,False,cellular,5,1,175,3,other,False,1,6.0844994130751715
2,services,married,secondary,False,207,False,False,unknown,6,2,0,0,unknown,False,2,4.356708826689592
1,technician,single,secondary,False,18,False,False,cellular,2,3,0,0,unknown,False,5,5.327876168789581
3,admin.,single,unknown,False,306,True,False,cellular,5,5,0,0,unknown,False,4,5.666426688112432
2,entrepreneur,married,primary,False,8,True,True,cellular,7,1,0,0,unknown,False,0,3.828641396489095
1,management,married,tertiary,False,-250,True,False,unknown,6,6,0,0,unknown,False,2,2.3978952727983707
2,blue-collar,married,secondary,False,449,True,True,cellular,5,2,0,0,unknown,False,5,5.746203190540153
2,unemployed,married,secondary,False,1654,False,False,unknown,6,6,0,0,unknown,False,2,5.575949103146316
2,blue-collar,married,primary,False,714,True,False,unknown,5,3,0,0,unknown,False,1,5.41610040220442
4,management,single,tertiary,False,1498,False,False,cellular,8,5,0,0,unknown,False,5,5.8289456176102075
1,services,single,secondary,False,695,False,False,unknown,7,1,0,0,unknown,False,1,4.574710978503383
2,technician,single,secondary,False,-15,True,False,unknown,5,3,0,0,unknown,False,6,5.831882477283517
5,blue-collar,married,primary,False,14,True,True,cellular,5,4,178,3,failure,False,1,6.660575149839686
3,services,divorced,secondary,False,-287,True,False,cellular,4,4,0,0,unknown,False,4,6.363028103540465
3,blue-collar,married,primary,False,0,True,False,cellular,7,1,0,0,unknown,False,1,4.919980925828125
2,management,divorced,tertiary,False,-978,True,False,cellular,5,3,0,0,unknown,False,6,4.127134385045092
4,blue-collar,married,secondary,False,0,True,False,cellular,5,2,0,0,unknown,False,0,6.008813185442595
2,self-employed,married,secondary,False,20,False,False,unknown,6,1,0,0,unknown,False,1,5.808142489980444
4,blue-collar,married,secondary,False,700,False,False,cellular,8,4,0,0,unknown,False,2,5.4680601411351315
2,blue-collar,married,secondary,False,-58,True,True,unknown,5,2,0,0,unknown,False,0,5.056245805348308
1,management,single,tertiary,False,841,False,False,cellular,2,1,0,0,unknown,False,0,5.37989735354046
2,self-employed,single,secondary,False,951,True,False,cellular,11,2,0,0,unknown,False,0,5.393627546352362
2,management,married,tertiary,False,-63,False,True,cellular,7,1,0,0,unknown,False,0,5.278114659230517
1,student,single,tertiary,False,641,True,False,cellular,5,1,368,1,failure,False,1,4.007333185232471
1,technician,single,tertiary,False,195,True,False,cellular,8,2,0,0,unknown,False,2,5.476463551931511
1,technician,married,tertiary,False,11,False,False,cellular,8,2,0,0,unknown,False,0,6.478509642208569
2,management,single,secondary,False,120,False,False,unknown,6,1,0,0,unknown,False,1,4.189654742026425
1,technician,married,secondary,False,450,False,True,cellular,7,4,0,0,unknown,False,5,4.276666119016055
2,technician,married,secondary,False,8379,False,False,unknown,6,6,0,0,unknown,False,1,3.9512437185814275
1,blue-collar,married,primary,False,206,True,False,unknown,5,2,0,0,unknown,False,6,5.3230099791384085
3,admin.,single,secondary,False,1544,True,False,unknown,5,1,0,0,unknown,False,1,6.411818267709897
2,technician,married,secondary,False,2990,True,False,unknown,5,3,0,0,unknown,False,2,4.127134385045092
2,entrepreneur,single,secondary,False,866,True,False,cellular,11,1,0,0,unknown,False,0,4.990432586778736
2,unemployed,single,secondary,False,1744,True,False,unknown,5,11,0,0,unknown,False,0,6.142037405587356
5,management,married,secondary,False,-382,False,False,telephone,2,4,189,12,success,False,0,5.986452005284438
3,blue-collar,married,primary,False,214,True,True,cellular,11,1,162,1,failure,False,6,5.5053315359323625
2,technician,single,tertiary,False,147,False,False,unknown,5,2,0,0,unknown,False,0,6.030685260261263
5,management,divorced,tertiary,False,81,False,False,cellular,5,1,0,0,unknown,False,5,4.941642422609304
1,blue-collar,married,secondary,False,202,True,False,cellular,4,1,0,0,unknown,False,1,5.932245187448011
2,admin.,married,secondary,False,1314,True,False,cellular,7,3,0,0,unknown,False,1,5.799092654460526
2,blue-collar,married,secondary,False,-60,True,False,cellular,7,1,0,0,unknown,False,5,5.521460917862246
4,admin.,single,primary,False,0,True,False,cellular,5,1,322,5,other,False,0,5.170483995038151
1,admin.,divorced,secondary,False,-331,True,True,unknown,5,3,0,0,unknown,False,5,4.867534450455582
1,blue-collar,married,primary,False,1504,True,False,cellular,4,2,0,0,unknown,False,1,4.875197323201151
3,services,divorced,unknown,False,2363,True,False,cellular,11,1,0,0,unknown,False,5,5.43372200355424
1,services,single,secondary,False,773,True,True,unknown,6,1,0,0,unknown,False,0,3.367295829986474
1,admin.,married,secondary,False,941,True,False,cellular,4,4,0,0,unknown,False,6,5.3612921657094255
2,unemployed,single,secondary,False,2116,True,False,cellular,5,2,0,0,unknown,False,6,6.013715156042802
2,services,married,secondary,False,-971,True,True,unknown,5,2,0,0,unknown,False,0,4.6443908991413725
5,management,married,tertiary,False,5,True,False,cellular,7,1,0,0,unknown,False,6,4.564348191467836
1,self-employed,divorced,tertiary,False,454,False,True,cellular,11,1,0,0,unknown,False,6,4.897839799950911
2,management,married,secondary,False,53,True,False,cellular,11,1,0,0,unknown,False,6,5.934894195619588
4,management,married,tertiary,False,2578,False,False,cellular,11,4,107,2,failure,False,0,5.700443573390687
4,entrepreneur,married,secondary,False,854,False,False,cellular,4,1,0,0,unknown,False,0,5.288267030694535
3,unemployed,married,secondary,False,16397,False,False,cellular,11,1,0,0,unknown,False,6,6.46302945692067
2,management,single,tertiary,False,687,True,False,unknown,5,2,0,0,unknown,False,2,5.111987788356544
4,retired,married,secondary,False,1894,True,False,unknown,5,1,0,0,unknown,False,1,5.241747015059643
4,admin.,divorced,secondary,False,0,True,True,cellular,2,1,182,3,success,False,6,5.799092654460526
4,services,married,secondary,False,1150,False,True,cellular,11,1,117,3,failure,False,5,4.672828834461906
3,management,married,tertiary,False,136,False,False,cellular,8,2,0,0,unknown,False,0,4.787491742782046
2,technician,married,secondary,False,7313,True,False,cellular,11,2,182,1,failure,False,6,5.484796933490655
2,management,married,tertiary,False,-239,True,False,unknown,6,2,0,0,unknown,False,5,5.3981627015177525
3,management,married,tertiary,False,182,False,False,cellular,1,1,0,0,unknown,False,6,5.0238805208462765
3,technician,married,secondary,False,1590,True,False,cellular,7,2,0,0,unknown,False,6,4.07753744390572
1,blue-collar,married,secondary,False,-565,True,False,unknown,6,3,0,0,unknown,False,0,5.099866427824199
1,technician,single,secondary,False,930,True,False,cellular,5,5,359,1,failure,False,1,5.093750200806762
4,technician,married,secondary,False,1091,False,False,telephone,7,2,0,0,unknown,False,0,3.8501476017100584
4,blue-collar,divorced,secondary,False,640,True,False,cellular,5,2,0,0,unknown,False,4,5.771441123130016
4,retired,single,primary,False,767,False,False,unknown,6,2,0,0,unknown,False,5,3.7376696182833684
1,technician,married,secondary,False,480,True,False,cellular,1,1,270,1,other,False,1,5.605802066295998
2,management,married,tertiary,False,1363,False,False,cellular,8,3,0,0,unknown,False,1,5.683579767338681
2,admin.,single,unknown,False,446,True,False,unknown,5,1,0,0,unknown,False,6,5.955837369464831
4,admin.,married,secondary,False,167,False,True,cellular,7,1,0,0,unknown,False,0,3.9318256327243257
